"Ajo", 945.61, 92
"Kinoto", 33.76, 208
"Pera", 165.67, 1000
"Lechuga", 35.90, 918
"Durazno", 130.07, 936
"Caqui", 797.51, 107
"Lima", 1370.72, 212
"Banana", 48.24, 1180
"Durazno", 280.25, 728
"Frutilla", 304.40, 303
"Ciruela", 901.88, 1062
"Zanahoria", 24.80, 714
"Mandarina", 20.88, 1020
"Palta", 470.73, 430
"Brócoli", 337.29, 440
"Pepino", 36.22, 445
"Batata", 18.06, 1180
"Palta", 496.92, 585
"Pomelo", 45.66, 918
"Acelga", 21.33, 954
"Rabanito", 202.95, 339
"Limon", 327.66, 770
"Zanahoria", 40.17, 678
"Durazno", 151.81, 648
"Naranja", 17.50, 1110
"Kiwi", 486.22, 412
"Kiwi", 453.48, 432
"Durazno", 141.11, 688
"Tomate", 754.94, 1026
"Manzana", 128.04, 1130
"Calabaza", 17.68, 720
"Limon", 325.25, 623
"Alcachofa", 166.96, 330
"Mandarina", 17.40, 1110
"Caqui", 800.56, 110
"Pomelo", 59.91, 1053
"Durazno", 295.51, 720
"Melón", 116.97, 372
"Champignon", 3653.03, 91
"Pepino", 45.64, 485
"Manzana", 145.99, 1100
"Kinoto", 29.33, 190
"Berenjena", 55.23, 594
"Lima", 1070.27, 202
"Acelga", 21.87, 981
"Naranja", 14.06, 870
"Durazno", 169.21, 872
"Brócoli", 346.34, 464
"Zanahoria", 27.19, 600
"Espárrago", 628.73, 208
"Morrón", 2923.00, 720
"Durazno", 171.63, 800
"Lima", 1238.84, 200
"Papa", 18.25, 810
"Cebolla", 70.88, 832
"Mandarina", 22.03, 940
"Lima", 1022.89, 230
"Melón", 105.15, 460
"Cebolla", 58.97, 856
"Mandarina", 25.91, 950
"Kiwi", 448.59, 388
"Higo", 2540.32, 116
"Apio", 57.95, 240
"Lechuga", 37.68, 810
"Pomelo", 44.33, 801
"Naranja", 14.90, 930
"Coliflor", 32.47, 515
"Coliflor", 30.37, 505
"Alcachofa", 152.16, 342
"Choclo", 52.68, 249
"Cebolla", 66.00, 808
"Frambuesa", 2069.54, 118
"Brócoli", 393.12, 400
"Pomelo", 49.09, 765
"Melón", 106.37, 444
"Ajo", 835.47, 85
"Mandarina", 10.55, 970
"Zuccini", 92.78, 636
"Cebolla", 71.08, 752
"Naranja", 16.91, 950
"Tomate", 760.80, 909
"Calabaza", 28.38, 696
"Repollo", 4.08, 581
"Brócoli", 339.65, 464
"Acelga", 18.83, 846
"Durazno", 282.42, 640
"Frutilla", 269.64, 252
"Choclo", 42.21, 300
"Ciruela", 934.15, 927
"Batata", 19.34, 1120
"Rabanito", 213.99, 330
"Durazno", 282.26, 720
"Pera", 132.64, 1130
"Naranja", 11.31, 1150
"Uva", 732.50, 342
"Mandarina", 17.25, 870
"Tomate", 711.72, 756
"Higo", 2452.19, 80
"Pera", 130.02, 1180
"Calabaza", 16.04, 848
"Brócoli", 349.46, 476
"Papa", 11.78, 860
"Manzana", 130.61, 900
"Manzana", 140.59, 920
"Champignon", 3627.11, 95
"Palta", 460.71, 560
"Lima", 1181.87, 186
"Calabaza", 25.31, 792
"Ajo", 901.56, 107
"Acelga", 20.53, 954
"Zuccini", 89.39, 600
"Apio", 59.04, 288
"Ajo", 899.40, 120
"Frutilla", 288.93, 240
"Repollo", 3.08, 581
"Pera", 161.94, 1090
"Frambuesa", 2103.32, 111
"Brócoli", 341.63, 460
"Coliflor", 28.09, 600
"Pomelo", 46.13, 774
"Durazno", 253.12, 816
"Cebolla", 78.73, 696
"Apio", 47.72, 357
"Acelga", 18.34, 1062
"Alcachofa", 150.61, 360
"Mandarina", 9.64, 1160
"Choclo", 34.92, 261
"Palta", 1069.97, 476
"Banana", 62.79, 1050
"Cereza", 1073.14, 204
"Coliflor", 23.03, 425
"Coliflor", 25.33, 420
"Mandarina", 11.49, 860
"Papa", 15.13, 1120
"Cereza", 1039.33, 184
"Ajo", 906.97, 101
"Frutilla", 302.08, 333
"Naranja", 26.34, 1040
"Champignon", 3743.77, 107
"Uva", 678.49, 279
"Rabanito", 217.52, 312
"Durazno", 132.85, 784
"Pepino", 47.08, 440
"Ajo", 893.63, 97
"Lima", 1001.42, 214
"Mandarina", 17.95, 1120
"Kiwi", 453.07, 340
"Lima", 1046.08, 232
"Palta", 1172.01, 324
"Banana", 69.70, 1110
"Acelga", 20.67, 792
"TomCherry", 572.87, 218
"Manzana", 149.76, 840
"Repollo", 7.72, 679
"Higo", 2509.46, 90
"Ajo", 937.43, 102
"Manzana", 146.61, 1180
"Espárrago", 637.57, 180
"Morrón", 2988.61, 558
"Mandarina", 11.67, 870
"Alcachofa", 161.20, 312
"Choclo", 65.59, 282
"Zuccini", 79.64, 702
"Apio", 53.86, 270
"Brócoli", 385.30, 396
"Kiwi", 438.49, 472
"Mandarina", 6.24, 900
"Kinoto", 36.09, 198
"Papa", 15.55, 1200
"Batata", 25.01, 1170
"Naranja", 16.48, 1080
"Repollo", 5.70, 749
"Zanahoria", 33.95, 636
"Choclo", 60.08, 246
"Ciruela", 972.55, 936
"Lima", 1406.21, 188
"Rabanito", 239.55, 357
"Manzana", 135.10, 1040
"Caqui", 803.60, 98
"Naranja", 13.38, 1060
"Naranja", 20.69, 1040
"Pomelo", 46.73, 891
"Batata", 18.37, 1000
"Pepino", 35.70, 585
"Banana", 73.77, 1000
"Mandarina", 12.01, 910
"Pepino", 34.62, 410
"Lechuga", 51.75, 1026
"Apio", 70.57, 303
"Durazno", 164.06, 752
"Pera", 129.82, 1120
"Durazno", 160.70, 720
"Repollo", 5.09, 630
"Espárrago", 603.11, 204
"Uva", 700.15, 240
"Frutilla", 260.59, 294
"Higo", 2499.81, 87
"Rabanito", 217.91, 318
"Papa", 14.44, 1050
"Mandarina", 24.82, 920
"Zuccini", 81.34, 714
"Manzana", 150.21, 1020
"Lima", 1011.16, 198
"Limon", 334.60, 609
"Repollo", 5.85, 581
"Lima", 1008.49, 216
"Naranja", 5.30, 950
"Tomate", 730.91, 855
"Higo", 2441.21, 117
"Higo", 2596.09, 118
"Morrón", 2908.90, 618
"Durazno", 157.35, 920
"Ciruela", 984.56, 828
"Mandarina", 20.79, 850
"Melón", 86.39, 448
"Zanahoria", 18.03, 510
"Pomelo", 52.08, 1080
"Tomate", 748.97, 837
"Alcachofa", 133.19, 357
"Limon", 322.29, 763
"Melón", 112.81, 440
"Calabaza", 23.57, 920
"Rabanito", 209.47, 270
"Acelga", 25.16, 990
"Frambuesa", 2087.45, 108
"Sandía", 62.68, 792
"Rabanito", 209.20, 303
"Lechuga", 46.13, 909
"Morrón", 2898.91, 606
"Limon", 326.65, 574
"Ciruela", 926.99, 999
"Tomate", 744.41, 1080
"Cebolla", 57.74, 936
"Lima", 1014.32, 202
"Brócoli", 347.68, 328
"Tomate", 765.48, 729
"Frambuesa", 1990.20, 100
"Banana", 59.05, 900
"Papa", 16.93, 1050
"Caqui", 837.31, 82
"Lechuga", 48.03, 918
"Lechuga", 39.26, 819
"Frutilla", 316.26, 360
"Limon", 308.19, 581
"Manzana", 141.01, 890
"Champignon", 3648.22, 80
"Pomelo", 46.41, 810
"Kiwi", 445.74, 376
"Durazno", 184.57, 808
"Frambuesa", 2035.48, 112
"Cebolla", 76.02, 928
"Espárrago", 648.47, 168
"Morrón", 2921.80, 546
"Caqui", 804.60, 98
"Pepino", 37.23, 485
"Frambuesa", 2020.14, 111
"Kinoto", 38.63, 180
"Zanahoria", 31.01, 498
"Alcachofa", 139.65, 354
"Manzana", 121.52, 980
"Pomelo", 52.39, 765
"Lima", 1311.85, 172
"Palta", 1144.14, 476
"Melón", 104.40, 468
"Batata", 17.47, 1090
"Durazno", 134.30, 808
"Naranja", 15.87, 830
"Champignon", 3575.20, 120
"Mandarina", 34.65, 1050
"Espárrago", 671.66, 192
"Mandarina", 25.43, 940
"Papa", 17.57, 1100
"Pera", 137.46, 850
"Manzana", 132.87, 1010
"Papa", 17.66, 1090
"Manzana", 128.63, 1130
"Champignon", 3636.83, 110
"Zanahoria", 30.40, 600
"Champignon", 3559.41, 117
"Ajo", 898.31, 97
"Caqui", 829.64, 111
"Limon", 321.02, 707
"Naranja", 20.72, 860
"Naranja", 12.44, 840
"Naranja", 14.05, 800
"Naranja", 13.86, 830
"Pepino", 27.94, 550
"Champignon", 3615.02, 116
"Kinoto", 34.45, 218
"Kinoto", 38.86, 180
"Berenjena", 57.44, 624
"Pepino", 32.46, 460
"Rabanito", 220.57, 294
"Coliflor", 31.77, 450
"Calabaza", 20.89, 888
"Pera", 167.32, 1020
"Palta", 472.83, 475
"Cebolla", 78.93, 888
"Pomelo", 36.59, 954
"Espárrago", 640.81, 236
"Lima", 1013.55, 212
"Frambuesa", 1943.42, 82
"Manzana", 155.64, 1080
"Apio", 42.14, 279
"Berenjena", 54.88, 564
"Champignon", 3544.35, 107
"Mandarina", 17.86, 1180
"Mandarina", 25.48, 900
"Kinoto", 25.73, 220
"Limon", 351.60, 756
"Acelga", 20.69, 1017
"Zanahoria", 29.55, 546
"Melón", 109.23, 420
"Tomate", 739.12, 900
"Acelga", 20.94, 837
"Sandía", 52.95, 1008
"Pera", 144.23, 1020
"Higo", 2476.83, 113
"Limon", 333.75, 721
"Coliflor", 32.29, 490
"Mandarina", 14.73, 960
"Ciruela", 949.71, 1053
"Limon", 319.08, 616
"Limon", 307.53, 609
"Mandarina", 21.21, 830
"Ajo", 925.33, 111
"Tomate", 760.75, 783
"Banana", 65.20, 1160
"Acelga", 23.83, 828
"Kinoto", 34.49, 190
"Limon", 358.32, 840
"Acelga", 19.29, 774
"Higo", 2417.97, 97
"Espárrago", 622.72, 186
"Palta", 1174.44, 476
"Ajo", 901.23, 100
"Batata", 13.09, 1180
"Lechuga", 26.59, 1062
"Pomelo", 40.41, 873
"Uva", 711.56, 252
"Sandía", 67.94, 747
"Pepino", 38.97, 460
"Manzana", 143.00, 1080
"Apio", 51.94, 270
"Sandía", 57.25, 1026
"Calabaza", 17.35, 808
"Pomelo", 45.66, 756
"Pera", 168.94, 870
"Apio", 40.27, 354
"Acelga", 20.01, 810
"Pepino", 28.87, 475
"Rabanito", 215.31, 312
"Sandía", 72.72, 981
"Melón", 98.24, 436
"Manzana", 140.28, 980
"Tomate", 759.26, 972
"Berenjena", 50.17, 702
"Pomelo", 48.45, 864
"Kinoto", 25.97, 184
"Zuccini", 75.12, 492
"Brócoli", 335.65, 468
"Mandarina", 21.87, 1110
"Durazno", 251.34, 800
"Pomelo", 55.23, 1062
"Ajo", 928.00, 116
"Champignon", 3513.25, 93
"Cereza", 1056.16, 172
"Zuccini", 68.49, 498
"Batata", 16.92, 1110
"Kinoto", 35.42, 186
"Coliflor", 40.98, 440
"Palta", 494.58, 585
"Mandarina", 18.38, 1050
"Durazno", 147.41, 912
"Papa", 19.73, 910
"Lima", 1359.59, 162
"Champignon", 3518.07, 97
"Acelga", 16.76, 909
"Morrón", 2970.88, 642
"Durazno", 168.45, 904
"Manzana", 120.20, 1030
"Lechuga", 28.75, 1008
"Acelga", 17.29, 765
"Rabanito", 210.78, 255
"Zanahoria", 31.52, 708
"Repollo", 7.02, 623
"Manzana", 138.66, 1190
"Palta", 1108.53, 380
"Champignon", 3502.13, 114
"Durazno", 161.64, 672
"Repollo", 7.05, 770
"Melón", 107.53, 412
"TomCherry", 550.63, 202
"Frutilla", 286.92, 357
"Sandía", 64.30, 729
"Espárrago", 617.45, 216
"Lima", 1043.97, 238
"Frambuesa", 2029.28, 92
"Cebolla", 67.60, 776
"Manzana", 137.60, 1180
"Mandarina", 29.37, 1120
"Lima", 1009.36, 182
"Durazno", 174.72, 712
"Palta", 461.62, 560
"Caqui", 814.83, 110
"Manzana", 148.20, 1180
"Lima", 1230.57, 230
"Coliflor", 26.02, 470
"Kinoto", 38.56, 188
"Banana", 69.18, 1200
"Lima", 1264.20, 200
"Calabaza", 24.85, 864
"Pera", 153.88, 1070
"Repollo", 5.40, 826
"Palta", 1135.90, 468
"Coliflor", 32.39, 595
"Durazno", 184.59, 800
"Berenjena", 50.05, 594
"Cebolla", 65.77, 912
"Coliflor", 41.39, 490
"Manzana", 138.95, 830
"Frutilla", 271.93, 282
"Ajo", 920.42, 108
"Ajo", 917.35, 112
"Melón", 100.03, 324
"Ajo", 912.97, 83
"Zuccini", 92.85, 666
"Calabaza", 22.95, 880
"Espárrago", 609.20, 172
"Calabaza", 15.43, 944
"Limon", 327.18, 665
"Calabaza", 18.29, 648
"TomCherry", 570.66, 206
"Caqui", 874.41, 86
"Batata", 19.20, 1140
"Brócoli", 337.47, 344
"Naranja", 18.14, 900
"Berenjena", 39.10, 672
"Kinoto", 34.76, 198
"Naranja", 8.68, 1060
"Sandía", 62.13, 963
"Rabanito", 246.67, 303
"Cereza", 1023.31, 222
"Espárrago", 646.85, 212
"Repollo", 6.48, 756
"Brócoli", 358.93, 436
"Durazno", 145.43, 784
"Mandarina", 16.27, 930
"Pera", 140.79, 1040
"Berenjena", 54.63, 696
"Durazno", 157.07, 680
"Mandarina", 18.89, 870
"Sandía", 64.85, 783
"Mandarina", 28.13, 880
"Manzana", 164.41, 1140
"Lima", 1353.75, 210
"Lechuga", 40.83, 1062
"Banana", 63.18, 1110
"Tomate", 766.38, 1044
"Choclo", 53.57, 285
"Naranja", 3.46, 850
"Naranja", 10.89, 1110
"Pomelo", 53.33, 945
"Melón", 99.64, 340
"Lima", 1229.29, 224
"Berenjena", 57.71, 570
"Kiwi", 398.30, 468
"Zuccini", 84.77, 570
"Banana", 62.01, 870
"Repollo", 9.14, 770
"Lima", 1391.49, 222
"Mandarina", 12.98, 1160
"Palta", 505.75, 580
"Lima", 1009.29, 170
"TomCherry", 522.13, 212
"Calabaza", 21.18, 880
"TomCherry", 516.97, 198
"Naranja", 9.05, 900
"Pepino", 37.55, 600
"Acelga", 17.14, 1017
"Berenjena", 66.92, 486
"Lima", 1024.80, 236
"Frutilla", 299.45, 327
"Pera", 142.70, 1070
"Acelga", 12.80, 720
"Rabanito", 224.54, 351
"Caqui", 849.31, 119
"TomCherry", 570.73, 240
"Berenjena", 53.20, 612
"Palta", 1132.79, 368
"Mandarina", 18.47, 1180
"Ciruela", 966.52, 774
"Mandarina", 19.63, 1010
"Cebolla", 61.76, 744
"Choclo", 57.81, 282
"Pera", 118.07, 1160
"Pera", 156.08, 1130
"Brócoli", 377.88, 452
"Melón", 113.08, 380
"Apio", 62.56, 243
"Berenjena", 51.46, 492
"Mandarina", 19.86, 1130
"Uva", 643.64, 330
"Limon", 308.10, 833
"Repollo", 7.81, 798
"Rabanito", 202.90, 288
"Cebolla", 62.72, 792
"Banana", 54.46, 1090
"Manzana", 143.88, 1110
"Batata", 17.72, 1130
"Pomelo", 41.13, 1017
"Frutilla", 280.78, 360
"Espárrago", 634.52, 182
"Frutilla", 284.08, 252
"Sandía", 62.04, 882
"Cebolla", 55.41, 960
"Durazno", 127.29, 640
"Uva", 677.09, 246
"Papa", 13.49, 1170
"Caqui", 801.96, 98
"Morrón", 2956.54, 618
"Mandarina", 9.82, 830
"Calabaza", 27.78, 760
"Lechuga", 37.14, 774
"Repollo", 5.99, 714
"Acelga", 19.08, 846
"Apio", 50.34, 288
"Rabanito", 215.35, 282
"Lima", 1129.48, 220
"Lima", 998.30, 210
"Espárrago", 592.73, 228
"Choclo", 51.62, 291
"Pomelo", 45.50, 729
"Lima", 1361.32, 226
"Repollo", 6.34, 714
"Berenjena", 55.36, 522
"Pomelo", 46.53, 747
"Manzana", 150.86, 840
"Melón", 112.33, 380
"Brócoli", 347.37, 440
"Kiwi", 416.73, 432
"Cebolla", 66.78, 752
"Durazno", 149.05, 888
"Pepino", 39.06, 595
"Palta", 496.08, 465
"Banana", 66.39, 1190
"Rabanito", 223.62, 306
"Tomate", 725.75, 738
"Rabanito", 268.87, 321
"Acelga", 15.34, 792
"Lima", 1393.92, 206
"Lima", 1326.69, 234
"Pomelo", 27.05, 756
"Coliflor", 31.77, 440
"Palta", 449.51, 445
"Calabaza", 26.05, 872
"Berenjena", 47.97, 510
"Espárrago", 604.04, 202
"Calabaza", 22.64, 920
"Frutilla", 291.67, 267
"Melón", 112.68, 420
"Champignon", 3486.65, 88
"Caqui", 836.53, 91
"Uva", 684.63, 246
"Apio", 68.97, 300
"Durazno", 272.10, 688
"Kiwi", 457.39, 412
"Naranja", 11.13, 850
"Rabanito", 211.58, 282
"Durazno", 135.38, 664
"Zuccini", 63.46, 552
"Champignon", 3654.80, 103
"Champignon", 3651.86, 81
"Mandarina", 12.46, 880
"Repollo", 5.20, 805
"Durazno", 172.75, 832
"Berenjena", 50.58, 570
"Rabanito", 230.69, 273
"Caqui", 854.07, 83
"Durazno", 158.94, 904
"Durazno", 171.93, 728
"Choclo", 46.06, 342
"Lima", 1040.15, 236
"Frambuesa", 2089.65, 108
"Morrón", 2891.23, 636
"Espárrago", 599.70, 168
"Alcachofa", 130.26, 270
"Lechuga", 46.89, 954
"Naranja", 9.14, 1010
"Choclo", 47.05, 246
"Naranja", 11.83, 1160
"Lima", 1382.64, 184
"Coliflor", 42.88, 480
"Palta", 1067.50, 352
"Manzana", 119.55, 840
"Lima", 1232.60, 212
"Zuccini", 88.12, 654
"Ajo", 942.50, 98
"Brócoli", 361.39, 344
"Alcachofa", 141.55, 258
"Durazno", 269.91, 904
"Manzana", 126.66, 1110
"Kiwi", 397.58, 344
"Mandarina", 21.71, 900
"Tomate", 760.52, 855
"Zuccini", 80.47, 660
"Zuccini", 83.32, 636
"Pepino", 38.95, 560
"Caqui", 784.46, 97
"Alcachofa", 126.96, 300
"Lima", 1266.16, 208
"Repollo", 6.30, 672
"Limon", 293.99, 763
"Durazno", 164.83, 840
"Morrón", 3015.38, 570
"Pera", 160.32, 990
"Apio", 48.46, 342
"Naranja", 16.97, 1130
"Cebolla", 74.44, 688
"Calabaza", 20.39, 872
"Ajo", 927.39, 95
"Acelga", 17.42, 1008
"Limon", 326.38, 567
"Uva", 644.70, 255
"Palta", 1179.18, 412
"Coliflor", 23.47, 570
"Cebolla", 66.56, 680
"Ciruela", 930.12, 972
"Durazno", 202.05, 928
"Pera", 140.99, 940
"Cereza", 1078.03, 206
"Sandía", 73.97, 1053
"Frambuesa", 2122.29, 108
"Frutilla", 296.69, 264
"Manzana", 132.18, 930
"Brócoli", 334.88, 332
"Palta", 1140.59, 440
"TomCherry", 533.15, 214
"Durazno", 133.09, 704
"Lima", 1039.40, 238
"Champignon", 3603.88, 86
